iso_code,continent,location,date,new_cases_smoothed_per_million,people_vaccinated_per_hundred
OWID_AFR,,Africa,2020-04-14,0.597,0.0
OWID_AFR,,Africa,2020-04-15,0.613,0.0
OWID_AFR,,Africa,2020-04-16,0.651,0.0
OWID_AFR,,Africa,2020-04-17,0.73,0.0
OWID_AFR,,Africa,2020-04-18,0.793,0.0
OWID_AFR,,Africa,2020-04-19,0.83,0.0
OWID_AFR,,Africa,2020-04-20,0.871,0.0
OWID_AFR,,Africa,2020-04-21,0.882,0.0
OWID_AFR,,Africa,2020-04-22,0.929,0.0
OWID_AFR,,Africa,2020-04-23,0.958,0.0
OWID_AFR,,Africa,2020-04-24,0.991,0.0
OWID_AFR,,Africa,2020-04-25,0.983,0.0
OWID_AFR,,Africa,2020-04-26,1.018,0.0
OWID_AFR,,Africa,2020-04-27,1.037,0.0
OWID_AFR,,Africa,2020-04-28,1.096,0.0
OWID_AFR,,Africa,2020-04-29,1.161,0.0
OWID_AFR,,Africa,2020-04-30,1.215,0.0
OWID_AFR,,Africa,2020-05-01,1.216,0.0
OWID_AFR,,Africa,2020-05-02,1.322,0.0
OWID_AFR,,Africa,2020-05-03,1.329,0.0
OWID_AFR,,Africa,2020-05-04,1.47,0.0
OWID_AFR,,Africa,2020-05-05,1.514,0.0
OWID_AFR,,Africa,2020-05-06,1.57,0.0
OWID_AFR,,Africa,2020-05-07,1.628,0.0
OWID_AFR,,Africa,2020-05-08,1.831,0.0
OWID_AFR,,Africa,2020-05-09,1.897,0.0
OWID_AFR,,Africa,2020-05-10,2.002,0.0
OWID_AFR,,Africa,2020-05-11,2.045,0.0
OWID_AFR,,Africa,2020-05-12,2.165,0.0
OWID_AFR,,Africa,2020-05-13,2.204,0.0
OWID_AFR,,Africa,2020-05-14,2.271,0.0
OWID_AFR,,Africa,2020-05-15,2.197,0.0
OWID_AFR,,Africa,2020-05-16,2.213,0.0
OWID_AFR,,Africa,2020-05-17,2.292,0.0
OWID_AFR,,Africa,2020-05-18,2.356,0.0
OWID_AFR,,Africa,2020-05-19,2.34,0.0
OWID_AFR,,Africa,2020-05-20,2.433,0.0
OWID_AFR,,Africa,2020-05-21,2.601,0.0
OWID_AFR,,Africa,2020-05-22,2.702,0.0
OWID_AFR,,Africa,2020-05-23,2.793,0.0
OWID_AFR,,Africa,2020-05-24,2.88,0.0
OWID_AFR,,Africa,2020-05-25,2.928,0.0
OWID_AFR,,Africa,2020-05-26,3.002,0.0
OWID_AFR,,Africa,2020-05-27,3.14,0.0
OWID_AFR,,Africa,2020-05-28,3.164,0.0
OWID_AFR,,Africa,2020-05-29,3.363,0.0
OWID_AFR,,Africa,2020-05-30,3.604,0.0
OWID_AFR,,Africa,2020-05-31,3.723,0.0
OWID_AFR,,Africa,2020-06-01,3.901,0.0
OWID_AFR,,Africa,2020-06-02,4.026,0.0
OWID_AFR,,Africa,2020-06-03,4.027,0.0
OWID_AFR,,Africa,2020-06-04,4.26,0.0
OWID_AFR,,Africa,2020-06-05,4.415,0.0
OWID_AFR,,Africa,2020-06-06,4.465,0.0
OWID_AFR,,Africa,2020-06-07,4.581,0.0
OWID_AFR,,Africa,2020-06-08,4.673,0.0
OWID_AFR,,Africa,2020-06-09,4.842,0.0
OWID_AFR,,Africa,2020-06-10,4.998,0.0
OWID_AFR,,Africa,2020-06-11,5.029,0.0
OWID_AFR,,Africa,2020-06-12,5.123,0.0
OWID_AFR,,Africa,2020-06-13,5.284,0.0
OWID_AFR,,Africa,2020-06-14,5.543,0.0
OWID_AFR,,Africa,2020-06-15,5.859,0.0
OWID_AFR,,Africa,2020-06-16,5.981,0.0
OWID_AFR,,Africa,2020-06-17,6.214,0.0
OWID_AFR,,Africa,2020-06-18,6.305,0.0
OWID_AFR,,Africa,2020-06-19,6.491,0.0
OWID_AFR,,Africa,2020-06-20,6.835,0.0
OWID_AFR,,Africa,2020-06-21,6.907,0.0
OWID_AFR,,Africa,2020-06-22,6.84,0.0
OWID_AFR,,Africa,2020-06-23,6.993,0.0
OWID_AFR,,Africa,2020-06-24,7.273,0.0
OWID_AFR,,Africa,2020-06-25,7.667,0.0
OWID_AFR,,Africa,2020-06-26,7.853,0.0
OWID_AFR,,Africa,2020-06-27,7.955,0.0
OWID_AFR,,Africa,2020-06-28,8.083,0.0
OWID_AFR,,Africa,2020-06-29,8.303,0.0
OWID_AFR,,Africa,2020-06-30,8.576,0.0
OWID_AFR,,Africa,2020-07-01,8.775,0.0
OWID_AFR,,Africa,2020-07-02,9.014,0.0
OWID_AFR,,Africa,2020-07-03,9.396,0.0
OWID_AFR,,Africa,2020-07-04,9.739,0.0
OWID_AFR,,Africa,2020-07-05,10.058,0.0
OWID_AFR,,Africa,2020-07-06,10.343,0.0
OWID_AFR,,Africa,2020-07-07,10.967,0.0
OWID_AFR,,Africa,2020-07-08,11.127,0.0
OWID_AFR,,Africa,2020-07-09,11.662,0.0
OWID_AFR,,Africa,2020-07-10,11.93,0.0
OWID_AFR,,Africa,2020-07-11,12.283,0.0
OWID_AFR,,Africa,2020-07-12,12.608,0.0
OWID_AFR,,Africa,2020-07-13,12.859,0.0
OWID_AFR,,Africa,2020-07-14,12.535,0.0
OWID_AFR,,Africa,2020-07-15,12.89,0.0
OWID_AFR,,Africa,2020-07-16,13.021,0.0
OWID_AFR,,Africa,2020-07-17,13.219,0.0
OWID_AFR,,Africa,2020-07-18,13.24,0.0
OWID_AFR,,Africa,2020-07-19,13.438,0.0
OWID_AFR,,Africa,2020-07-20,13.38,0.0
OWID_AFR,,Africa,2020-07-21,13.319,0.0
OWID_AFR,,Africa,2020-07-22,13.486,0.0
OWID_AFR,,Africa,2020-07-23,13.275,0.0
OWID_AFR,,Africa,2020-07-24,13.549,0.0
OWID_AFR,,Africa,2020-07-25,13.457,0.0
OWID_AFR,,Africa,2020-07-26,13.432,0.0
OWID_AFR,,Africa,2020-07-27,13.208,0.0
OWID_AFR,,Africa,2020-07-28,13.169,0.0
OWID_AFR,,Africa,2020-07-29,12.959,0.0
OWID_AFR,,Africa,2020-07-30,12.846,0.0
OWID_AFR,,Africa,2020-07-31,12.515,0.0
OWID_AFR,,Africa,2020-08-01,12.384,0.0
OWID_AFR,,Africa,2020-08-02,11.791,0.0
OWID_AFR,,Africa,2020-08-03,11.517,0.0
OWID_AFR,,Africa,2020-08-04,11.135,0.0
OWID_AFR,,Africa,2020-08-05,10.893,0.0
OWID_AFR,,Africa,2020-08-06,10.565,0.0
OWID_AFR,,Africa,2020-08-07,9.978,0.0
OWID_AFR,,Africa,2020-08-08,9.689,0.0
OWID_AFR,,Africa,2020-08-09,9.647,0.0
OWID_AFR,,Africa,2020-08-10,9.463,0.0
OWID_AFR,,Africa,2020-08-11,9.247,0.0
OWID_AFR,,Africa,2020-08-12,8.595,0.0
OWID_AFR,,Africa,2020-08-13,8.176,0.0
OWID_AFR,,Africa,2020-08-14,8.075,0.0
OWID_AFR,,Africa,2020-08-15,7.82,0.0
OWID_AFR,,Africa,2020-08-16,7.564,0.0
OWID_AFR,,Africa,2020-08-17,7.536,0.0
OWID_AFR,,Africa,2020-08-18,7.616,0.0
OWID_AFR,,Africa,2020-08-19,7.791,0.0
OWID_AFR,,Africa,2020-08-20,7.814,0.0
OWID_AFR,,Africa,2020-08-21,7.572,0.0
OWID_AFR,,Africa,2020-08-22,7.424,0.0
OWID_AFR,,Africa,2020-08-23,7.328,0.0
OWID_AFR,,Africa,2020-08-24,7.184,0.0
OWID_AFR,,Africa,2020-08-25,7.067,0.0
OWID_AFR,,Africa,2020-08-26,6.85,0.0
OWID_AFR,,Africa,2020-08-27,6.631,0.0
OWID_AFR,,Africa,2020-08-28,6.401,0.0
OWID_AFR,,Africa,2020-08-29,6.181,0.0
OWID_AFR,,Africa,2020-08-30,6.117,0.0
OWID_AFR,,Africa,2020-08-31,6.041,0.0
OWID_AFR,,Africa,2020-09-01,6.0,0.0
OWID_AFR,,Africa,2020-09-02,5.985,0.0
OWID_AFR,,Africa,2020-09-03,5.899,0.0
OWID_AFR,,Africa,2020-09-04,5.949,0.0
OWID_AFR,,Africa,2020-09-05,5.845,0.0
OWID_AFR,,Africa,2020-09-06,5.777,0.0
OWID_AFR,,Africa,2020-09-07,5.785,0.0
OWID_AFR,,Africa,2020-09-08,5.841,0.0
OWID_AFR,,Africa,2020-09-09,5.796,0.0
OWID_AFR,,Africa,2020-09-10,5.828,0.0
OWID_AFR,,Africa,2020-09-11,5.84,0.0
OWID_AFR,,Africa,2020-09-12,5.842,0.0
OWID_AFR,,Africa,2020-09-13,5.728,0.0
OWID_AFR,,Africa,2020-09-14,5.686,0.0
OWID_AFR,,Africa,2020-09-15,5.567,0.0
OWID_AFR,,Africa,2020-09-16,5.462,0.0
OWID_AFR,,Africa,2020-09-17,5.521,0.0
OWID_AFR,,Africa,2020-09-18,5.465,0.0
OWID_AFR,,Africa,2020-09-19,5.605,0.0
OWID_AFR,,Africa,2020-09-20,5.783,0.0
OWID_AFR,,Africa,2020-09-21,5.748,0.0
OWID_AFR,,Africa,2020-09-22,5.777,0.0
OWID_AFR,,Africa,2020-09-23,5.928,0.0
OWID_AFR,,Africa,2020-09-24,5.883,0.0
OWID_AFR,,Africa,2020-09-25,5.863,0.0
OWID_AFR,,Africa,2020-09-26,5.616,0.0
OWID_AFR,,Africa,2020-09-27,5.611,0.0
OWID_AFR,,Africa,2020-09-28,5.56,0.0
OWID_AFR,,Africa,2020-09-29,5.631,0.0
OWID_AFR,,Africa,2020-09-30,5.6,0.0
OWID_AFR,,Africa,2020-10-01,5.502,0.0
OWID_AFR,,Africa,2020-10-02,5.595,0.0
OWID_AFR,,Africa,2020-10-03,5.853,0.0
OWID_AFR,,Africa,2020-10-04,5.823,0.0
OWID_AFR,,Africa,2020-10-05,5.721,0.0
OWID_AFR,,Africa,2020-10-06,5.624,0.0
OWID_AFR,,Africa,2020-10-07,5.849,0.0
OWID_AFR,,Africa,2020-10-08,6.238,0.0
OWID_AFR,,Africa,2020-10-09,6.206,0.0
OWID_AFR,,Africa,2020-10-10,6.707,0.0
OWID_AFR,,Africa,2020-10-11,6.802,0.0
OWID_AFR,,Africa,2020-10-12,6.927,0.0
OWID_AFR,,Africa,2020-10-13,7.058,0.0
OWID_AFR,,Africa,2020-10-14,7.161,0.0
OWID_AFR,,Africa,2020-10-15,6.97,0.0
OWID_AFR,,Africa,2020-10-16,7.197,0.0
OWID_AFR,,Africa,2020-10-17,7.275,0.0
OWID_AFR,,Africa,2020-10-18,7.191,0.0
OWID_AFR,,Africa,2020-10-19,7.597,0.0
OWID_AFR,,Africa,2020-10-20,7.803,0.0
OWID_AFR,,Africa,2020-10-21,7.694,0.0
OWID_AFR,,Africa,2020-10-22,7.891,0.0
OWID_AFR,,Africa,2020-10-23,7.865,0.0
OWID_AFR,,Africa,2020-10-24,7.596,0.0
OWID_AFR,,Africa,2020-10-25,7.692,0.0
OWID_AFR,,Africa,2020-10-26,7.801,0.0
OWID_AFR,,Africa,2020-10-27,7.681,0.0
OWID_AFR,,Africa,2020-10-28,7.833,0.0
OWID_AFR,,Africa,2020-10-29,7.844,0.0
OWID_AFR,,Africa,2020-10-30,8.181,0.0
OWID_AFR,,Africa,2020-10-31,8.11,0.0
OWID_AFR,,Africa,2020-11-01,8.238,0.0
OWID_AFR,,Africa,2020-11-02,7.904,0.0
OWID_AFR,,Africa,2020-11-03,8.141,0.0
OWID_AFR,,Africa,2020-11-04,8.365,0.0
OWID_AFR,,Africa,2020-11-05,8.826,0.0
OWID_AFR,,Africa,2020-11-06,8.626,0.0
OWID_AFR,,Africa,2020-11-07,9.046,0.0
OWID_AFR,,Africa,2020-11-08,9.281,0.0
OWID_AFR,,Africa,2020-11-09,9.419,0.0
OWID_AFR,,Africa,2020-11-10,9.664,0.0
OWID_AFR,,Africa,2020-11-11,9.664,0.0
OWID_AFR,,Africa,2020-11-12,9.705,0.0
OWID_AFR,,Africa,2020-11-13,10.021,0.0
OWID_AFR,,Africa,2020-11-14,9.92,0.0
OWID_AFR,,Africa,2020-11-15,9.928,0.0
OWID_AFR,,Africa,2020-11-16,10.078,0.0
OWID_AFR,,Africa,2020-11-17,10.046,0.0
OWID_AFR,,Africa,2020-11-18,10.184,0.0
OWID_AFR,,Africa,2020-11-19,9.988,0.0
OWID_AFR,,Africa,2020-11-20,10.1,0.0
OWID_AFR,,Africa,2020-11-21,10.024,0.0
OWID_AFR,,Africa,2020-11-22,10.046,0.0
OWID_AFR,,Africa,2020-11-23,10.022,0.0
OWID_AFR,,Africa,2020-11-24,9.983,0.0
OWID_AFR,,Africa,2020-11-25,9.916,0.0
OWID_AFR,,Africa,2020-11-26,9.914,0.0
OWID_AFR,,Africa,2020-11-27,9.947,0.0
OWID_AFR,,Africa,2020-11-28,9.951,0.0
OWID_AFR,,Africa,2020-11-29,9.982,0.0
OWID_AFR,,Africa,2020-11-30,10.011,0.0
OWID_AFR,,Africa,2020-12-01,9.834,0.0
OWID_AFR,,Africa,2020-12-02,10.02,0.0
OWID_AFR,,Africa,2020-12-03,10.21,0.0
OWID_AFR,,Africa,2020-12-04,10.417,0.0
OWID_AFR,,Africa,2020-12-05,10.556,0.0
OWID_AFR,,Africa,2020-12-06,10.598,0.0
OWID_AFR,,Africa,2020-12-07,10.627,0.0
OWID_AFR,,Africa,2020-12-08,10.885,0.0
OWID_AFR,,Africa,2020-12-09,11.203,0.0
OWID_AFR,,Africa,2020-12-10,11.569,0.0
OWID_AFR,,Africa,2020-12-11,11.686,0.0
OWID_AFR,,Africa,2020-12-12,12.051,0.0
OWID_AFR,,Africa,2020-12-13,12.345,0.0
OWID_AFR,,Africa,2020-12-14,12.419,0.0
OWID_AFR,,Africa,2020-12-15,12.925,0.0
OWID_AFR,,Africa,2020-12-16,13.119,0.0
OWID_AFR,,Africa,2020-12-17,13.266,0.0
OWID_AFR,,Africa,2020-12-18,13.291,0.0
OWID_AFR,,Africa,2020-12-19,13.625,0.0
OWID_AFR,,Africa,2020-12-20,13.859,0.0
OWID_AFR,,Africa,2020-12-21,14.442,0.0
OWID_AFR,,Africa,2020-12-22,14.653,0.0
OWID_AFR,,Africa,2020-12-23,15.133,0.0
OWID_AFR,,Africa,2020-12-24,15.829,0.0
OWID_AFR,,Africa,2020-12-25,16.518,0.0
OWID_AFR,,Africa,2020-12-26,16.531,0.0
OWID_AFR,,Africa,2020-12-27,16.558,0.0
OWID_AFR,,Africa,2020-12-28,16.39,0.0
OWID_AFR,,Africa,2020-12-29,16.406,0.0
OWID_AFR,,Africa,2020-12-30,16.926,0.0
OWID_AFR,,Africa,2020-12-31,17.219,0.0
OWID_AFR,,Africa,2021-01-01,17.424,0.0
OWID_AFR,,Africa,2021-01-02,17.588,0.0
OWID_AFR,,Africa,2021-01-03,17.941,0.0
OWID_AFR,,Africa,2021-01-04,18.642,0.0
OWID_AFR,,Africa,2021-01-05,19.358,0.0
OWID_AFR,,Africa,2021-01-06,19.91,0.0
OWID_AFR,,Africa,2021-01-07,20.508,0.0
OWID_AFR,,Africa,2021-01-08,21.442,0.0
OWID_AFR,,Africa,2021-01-09,22.74,0.0
OWID_AFR,,Africa,2021-01-10,23.765,0.0
OWID_AFR,,Africa,2021-01-11,24.43,0.0
OWID_AFR,,Africa,2021-01-12,24.353,0.0
OWID_AFR,,Africa,2021-01-13,24.162,0.0
OWID_AFR,,Africa,2021-01-14,24.037,0.0
OWID_AFR,,Africa,2021-01-15,23.515,0.0
OWID_AFR,,Africa,2021-01-16,22.712,0.0
OWID_AFR,,Africa,2021-01-17,22.175,0.0
OWID_AFR,,Africa,2021-01-18,21.583,0.0
OWID_AFR,,Africa,2021-01-19,21.294,0.0
OWID_AFR,,Africa,2021-01-20,20.69,0.0
OWID_AFR,,Africa,2021-01-21,20.012,0.0
OWID_AFR,,Africa,2021-01-22,19.437,0.0
OWID_AFR,,Africa,2021-01-23,19.41,0.0
OWID_AFR,,Africa,2021-01-24,18.722,0.0
OWID_AFR,,Africa,2021-01-25,18.106,0.0
OWID_AFR,,Africa,2021-01-26,17.594,0.0
OWID_AFR,,Africa,2021-01-27,16.793,0.0
OWID_AFR,,Africa,2021-01-28,16.038,0.0
OWID_AFR,,Africa,2021-01-29,15.297,0.0
OWID_AFR,,Africa,2021-01-30,14.29,0.0
OWID_AFR,,Africa,2021-01-31,13.825,0.0
OWID_AFR,,Africa,2021-02-01,13.4,0.0
OWID_AFR,,Africa,2021-02-02,12.998,0.0
OWID_AFR,,Africa,2021-02-03,12.426,0.0
OWID_AFR,,Africa,2021-02-04,11.967,0.0
OWID_AFR,,Africa,2021-02-05,11.614,0.0
OWID_AFR,,Africa,2021-02-06,11.154,0.0
OWID_AFR,,Africa,2021-02-07,10.725,0.0
OWID_AFR,,Africa,2021-02-08,10.587,0.0
OWID_AFR,,Africa,2021-02-09,10.217,0.0
OWID_AFR,,Africa,2021-02-10,9.967,0.0
OWID_AFR,,Africa,2021-02-11,9.476,0.0
OWID_AFR,,Africa,2021-02-12,9.265,0.0
OWID_AFR,,Africa,2021-02-13,8.984,0.0
OWID_AFR,,Africa,2021-02-14,8.835,0.0
OWID_AFR,,Africa,2021-02-15,8.673,0.0
OWID_AFR,,Africa,2021-02-16,8.532,0.0
OWID_AFR,,Africa,2021-02-17,8.447,0.0
OWID_AFR,,Africa,2021-02-18,8.663,0.0
OWID_AFR,,Africa,2021-02-19,8.353,0.18
OWID_AFR,,Africa,2021-02-20,8.209,0.19
OWID_AFR,,Africa,2021-02-21,8.123,0.19
OWID_AFR,,Africa,2021-02-22,8.03,0.2
OWID_AFR,,Africa,2021-02-23,7.786,0.2
OWID_AFR,,Africa,2021-02-24,7.595,0.23
OWID_AFR,,Africa,2021-02-25,7.423,0.25
OWID_AFR,,Africa,2021-02-26,7.432,0.26
OWID_AFR,,Africa,2021-02-27,7.247,0.27
OWID_AFR,,Africa,2021-02-28,7.236,0.27
OWID_AFR,,Africa,2021-03-01,7.217,0.28
OWID_AFR,,Africa,2021-03-02,7.213,0.29
OWID_AFR,,Africa,2021-03-03,7.253,0.3
OWID_AFR,,Africa,2021-03-04,7.265,0.3
OWID_AFR,,Africa,2021-03-05,6.995,0.31
OWID_AFR,,Africa,2021-03-06,7.221,0.32
OWID_AFR,,Africa,2021-03-07,7.113,0.33
OWID_AFR,,Africa,2021-03-08,7.16,0.35
OWID_AFR,,Africa,2021-03-09,7.173,0.35
OWID_AFR,,Africa,2021-03-10,7.121,0.37
OWID_AFR,,Africa,2021-03-11,7.435,0.37
OWID_AFR,,Africa,2021-03-12,7.569,0.38
OWID_AFR,,Africa,2021-03-13,7.607,0.39
OWID_AFR,,Africa,2021-03-14,7.636,0.39
OWID_AFR,,Africa,2021-03-15,7.543,0.4
OWID_AFR,,Africa,2021-03-16,7.666,0.4
OWID_AFR,,Africa,2021-03-17,7.741,0.4
OWID_AFR,,Africa,2021-03-18,7.315,0.42
OWID_AFR,,Africa,2021-03-19,7.617,0.42
OWID_AFR,,Africa,2021-03-20,7.499,0.42
OWID_AFR,,Africa,2021-03-21,7.545,0.42
OWID_AFR,,Africa,2021-03-22,7.671,0.43
OWID_AFR,,Africa,2021-03-23,7.628,0.43
OWID_AFR,,Africa,2021-03-24,7.604,0.47
OWID_AFR,,Africa,2021-03-25,7.728,0.48
OWID_AFR,,Africa,2021-03-26,8.354,0.49
OWID_AFR,,Africa,2021-03-27,8.383,0.49
OWID_AFR,,Africa,2021-03-28,8.373,0.51
OWID_AFR,,Africa,2021-03-29,8.386,0.52
OWID_AFR,,Africa,2021-03-30,8.511,0.52
OWID_AFR,,Africa,2021-03-31,8.709,0.55
OWID_AFR,,Africa,2021-04-01,9.738,0.56
OWID_AFR,,Africa,2021-04-02,9.166,0.56
OWID_AFR,,Africa,2021-04-03,9.092,0.57
OWID_AFR,,Africa,2021-04-04,9.146,0.58
OWID_AFR,,Africa,2021-04-05,9.098,0.58
OWID_AFR,,Africa,2021-04-06,9.078,0.6
ALB,Europe,Albania,2020-02-25,1.886,0.0
ALB,Europe,Albania,2020-02-26,1.886,0.0
ALB,Europe,Albania,2020-02-27,1.886,0.0
ALB,Europe,Albania,2020-02-28,1.886,0.0
ALB,Europe,Albania,2020-02-29,1.886,0.0
ALB,Europe,Albania,2020-03-01,1.886,0.0
ALB,Europe,Albania,2020-03-02,1.886,0.0
ALB,Europe,Albania,2020-03-03,1.886,0.0
ALB,Europe,Albania,2020-03-04,1.886,0.0
ALB,Europe,Albania,2020-03-05,1.886,0.0
ALB,Europe,Albania,2020-03-06,1.886,0.0
ALB,Europe,Albania,2020-03-07,1.886,0.0
ALB,Europe,Albania,2020-03-08,1.886,0.0
ALB,Europe,Albania,2020-03-09,1.886,0.0
ALB,Europe,Albania,2020-03-10,1.886,0.0
ALB,Europe,Albania,2020-03-11,1.886,0.0
ALB,Europe,Albania,2020-03-12,1.886,0.0
ALB,Europe,Albania,2020-03-13,1.886,0.0
ALB,Europe,Albania,2020-03-14,1.886,0.0
ALB,Europe,Albania,2020-03-15,2.085,0.0
ALB,Europe,Albania,2020-03-16,2.432,0.0
ALB,Europe,Albania,2020-03-17,2.234,0.0
ALB,Europe,Albania,2020-03-18,2.333,0.0
ALB,Europe,Albania,2020-03-19,2.035,0.0
ALB,Europe,Albania,2020-03-20,1.837,0.0
ALB,Europe,Albania,2020-03-21,1.886,0.0
ALB,Europe,Albania,2020-03-22,2.333,0.0
ALB,Europe,Albania,2020-03-23,2.631,0.0
ALB,Europe,Albania,2020-03-24,3.376,0.0
ALB,Europe,Albania,2020-03-25,4.319,0.0
ALB,Europe,Albania,2020-03-26,5.461,0.0
ALB,Europe,Albania,2020-03-27,5.758,0.0
ALB,Europe,Albania,2020-03-28,6.007,0.0
ALB,Europe,Albania,2020-03-29,6.106,0.0
ALB,Europe,Albania,2020-03-30,5.907,0.0
ALB,Europe,Albania,2020-03-31,5.957,0.0
ALB,Europe,Albania,2020-04-01,5.609,0.0
ALB,Europe,Albania,2020-04-02,5.113,0.0
ALB,Europe,Albania,2020-04-03,5.858,0.0
ALB,Europe,Albania,2020-04-04,6.751,0.0
ALB,Europe,Albania,2020-04-05,7.397,0.0
ALB,Europe,Albania,2020-04-06,7.645,0.0
ALB,Europe,Albania,2020-04-07,6.95,0.0
ALB,Europe,Albania,2020-04-08,6.999,0.0
ALB,Europe,Albania,2020-04-09,6.553,0.0
ALB,Europe,Albania,2020-04-10,5.56,0.0
ALB,Europe,Albania,2020-04-11,4.964,0.0
ALB,Europe,Albania,2020-04-12,4.219,0.0
ALB,Europe,Albania,2020-04-13,4.468,0.0
ALB,Europe,Albania,2020-04-14,4.567,0.0
ALB,Europe,Albania,2020-04-15,4.666,0.0
ALB,Europe,Albania,2020-04-16,5.411,0.0
ALB,Europe,Albania,2020-04-17,6.106,0.0
ALB,Europe,Albania,2020-04-18,5.709,0.0
ALB,Europe,Albania,2020-04-19,5.758,0.0
ALB,Europe,Albania,2020-04-20,5.808,0.0
ALB,Europe,Albania,2020-04-21,6.652,0.0
ALB,Europe,Albania,2020-04-22,6.95,0.0
ALB,Europe,Albania,2020-04-23,7.198,0.0
ALB,Europe,Albania,2020-04-24,6.9,0.0
ALB,Europe,Albania,2020-04-25,8.141,0.0
ALB,Europe,Albania,2020-04-26,8.141,0.0
ALB,Europe,Albania,2020-04-27,7.545,0.0
ALB,Europe,Albania,2020-04-28,6.999,0.0
ALB,Europe,Albania,2020-04-29,6.553,0.0
ALB,Europe,Albania,2020-04-30,5.461,0.0
ALB,Europe,Albania,2020-05-01,5.163,0.0
ALB,Europe,Albania,2020-05-02,3.822,0.0
ALB,Europe,Albania,2020-05-03,3.425,0.0
ALB,Europe,Albania,2020-05-04,3.326,0.0
ALB,Europe,Albania,2020-05-05,3.475,0.0
ALB,Europe,Albania,2020-05-06,3.276,0.0
ALB,Europe,Albania,2020-05-07,3.425,0.0
ALB,Europe,Albania,2020-05-08,3.376,0.0
ALB,Europe,Albania,2020-05-09,3.326,0.0
ALB,Europe,Albania,2020-05-10,3.624,0.0
ALB,Europe,Albania,2020-05-11,3.425,0.0
ALB,Europe,Albania,2020-05-12,2.78,0.0
ALB,Europe,Albania,2020-05-13,2.383,0.0
ALB,Europe,Albania,2020-05-14,2.78,0.0
ALB,Europe,Albania,2020-05-15,3.276,0.0
ALB,Europe,Albania,2020-05-16,3.822,0.0
ALB,Europe,Albania,2020-05-17,3.872,0.0
ALB,Europe,Albania,2020-05-18,3.773,0.0
ALB,Europe,Albania,2020-05-19,3.624,0.0
ALB,Europe,Albania,2020-05-20,4.17,0.0
ALB,Europe,Albania,2020-05-21,3.525,0.0
ALB,Europe,Albania,2020-05-22,3.227,0.0
ALB,Europe,Albania,2020-05-23,2.78,0.0
ALB,Europe,Albania,2020-05-24,2.581,0.0
ALB,Europe,Albania,2020-05-25,2.78,0.0
ALB,Europe,Albania,2020-05-26,3.971,0.0
ALB,Europe,Albania,2020-05-27,4.269,0.0
ALB,Europe,Albania,2020-05-28,5.312,0.0
ALB,Europe,Albania,2020-05-29,5.858,0.0
ALB,Europe,Albania,2020-05-30,6.602,0.0
ALB,Europe,Albania,2020-05-31,6.9,0.0
ALB,Europe,Albania,2020-06-01,6.9,0.0
ALB,Europe,Albania,2020-06-02,6.702,0.0
ALB,Europe,Albania,2020-06-03,6.652,0.0
ALB,Europe,Albania,2020-06-04,6.007,0.0
ALB,Europe,Albania,2020-06-05,5.609,0.0
ALB,Europe,Albania,2020-06-06,5.461,0.0
ALB,Europe,Albania,2020-06-07,5.411,0.0
ALB,Europe,Albania,2020-06-08,5.957,0.0
ALB,Europe,Albania,2020-06-09,6.702,0.0
ALB,Europe,Albania,2020-06-10,7.794,0.0
ALB,Europe,Albania,2020-06-11,9.333,0.0
ALB,Europe,Albania,2020-06-12,10.127,0.0
ALB,Europe,Albania,2020-06-13,11.517,0.0
ALB,Europe,Albania,2020-06-14,13.651,0.0
ALB,Europe,Albania,2020-06-15,16.233,0.0
ALB,Europe,Albania,2020-06-16,18.516,0.0
ALB,Europe,Albania,2020-06-17,18.913,0.0
ALB,Europe,Albania,2020-06-18,20.005,0.0
ALB,Europe,Albania,2020-06-19,20.949,0.0
ALB,Europe,Albania,2020-06-20,21.197,0.0
ALB,Europe,Albania,2020-06-21,21.892,0.0
ALB,Europe,Albania,2020-06-22,20.105,0.0
ALB,Europe,Albania,2020-06-23,18.615,0.0
ALB,Europe,Albania,2020-06-24,19.459,0.0
ALB,Europe,Albania,2020-06-25,20.055,0.0
ALB,Europe,Albania,2020-06-26,21.395,0.0
ALB,Europe,Albania,2020-06-27,21.792,0.0
ALB,Europe,Albania,2020-06-28,21.842,0.0
ALB,Europe,Albania,2020-06-29,23.381,0.0
ALB,Europe,Albania,2020-06-30,24.225,0.0
ALB,Europe,Albania,2020-07-01,23.133,0.0
ALB,Europe,Albania,2020-07-02,23.331,0.0
ALB,Europe,Albania,2020-07-03,23.977,0.0
ALB,Europe,Albania,2020-07-04,24.274,0.0
ALB,Europe,Albania,2020-07-05,24.374,0.0
ALB,Europe,Albania,2020-07-06,24.721,0.0
ALB,Europe,Albania,2020-07-07,24.969,0.0
ALB,Europe,Albania,2020-07-08,26.111,0.0
ALB,Europe,Albania,2020-07-09,26.111,0.0
ALB,Europe,Albania,2020-07-10,26.111,0.0
ALB,Europe,Albania,2020-07-11,27.402,0.0
ALB,Europe,Albania,2020-07-12,27.849,0.0
ALB,Europe,Albania,2020-07-13,30.132,0.0
ALB,Europe,Albania,2020-07-14,31.224,0.0
ALB,Europe,Albania,2020-07-15,32.068,0.0
ALB,Europe,Albania,2020-07-16,32.912,0.0
ALB,Europe,Albania,2020-07-17,31.175,0.0
ALB,Europe,Albania,2020-07-18,31.621,0.0
